phraseNumber,speaker,emotion,gt,ai,1_1_match,cos_sim
43,KD0,surprised,niania odegrała w moim życiu ważną rolę,niania odegrała w moim życiu ważną rolę,True,1.0000000000000002
44,KD0,surprised,tęsknota to uczucie które każdy z nas zna,ten sknota to uczucie które każdy z nas zna,False,0.7975721840484671
45,KD0,surprised,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9999999999999999
46,KD0,surprised,żołwica to dawne określenie na siostrę męża,żółwica to dawne określenie na siostrę męża,False,0.8682376902903692
47,KD0,surprised,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,1.0
48,KD0,surprised,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,1.0
49,KD0,surprised,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999999999999998
5,KD0,surprised,przestań go judzić,przestań go jezić,False,0.7447035205462418
50,KD0,surprised,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,1.0000000000000002
51,KD0,surprised,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak zodiaku następujący po skorpionie,True,0.9999990802658854
52,KD0,surprised,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,1.0000000000000002
53,KD0,surprised,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.9159877822236397
54,KD0,surprised,w grudniu często pada śnieg,w grudniu często pada śnieg,True,1.0000000000000002
55,KD0,surprised,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,0.9999992896402734
56,KD0,surprised,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,0.9999995055593718
57,KD0,surprised,jedz inaczej aby polepszyć swoje zdrowie,jedz inaczej aby polepszyć swoje zdrowie,True,0.9999999999999998
58,KD0,surprised,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na góry,True,0.999999182651624
59,KD0,surprised,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,0.9999881498184667
6,KD0,surprised,dziunia nie jesteś moim szefem,dziunia nie jesteś moim szefem,True,0.999999384544354
60,KD0,surprised,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfiny,True,0.9999994866367867
61,KD0,surprised,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,0.9999992559239557
62,KD0,surprised,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999993772978891
63,KD0,surprised,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,0.9999994612010965
64,KD0,surprised,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywać dźwięki o różnej częstotliwości,False,0.9860869990353881
65,KD0,surprised,podczas remontu odkryliśmy starodawny mur,podczas remontu odkryliśmy starodawny mur,True,0.9999994998616683
66,KD0,surprised,rtęć jest jednym z pierwiastków chemicznych,rtęć jest jednym z pierwiastków chemicznych,True,0.9999999999999998
67,KD0,surprised,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,1.0
68,KD0,surprised,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w malborku jest jednym z najpiękniejszych w polsce,True,0.999999248730944
69,KD0,surprised,przez most na rzece można szybko dotrzeć do miasta,przez most na rzece można szybko dotrzeć do miasta,True,0.9999239899119862
7,KD0,surprised,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,1.0
70,KD0,surprised,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.999999336237126
71,KD0,surprised,baza wojskowa jest strategicznym punktem dla armii,baza wojskowa jest strategicznym punktem dla armii,True,1.0
72,KD0,surprised,bastion był kiedyś ważnym elementem obrony miasta,bastion był kiedyś ważnym elementem obrony miasta,True,0.9999993904396766
73,KD0,surprised,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,0.9953444036673968
74,KD0,surprised,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,1.0
75,KD0,surprised,moja teściowa czasem przyjeżdża do nas w weekend,moja teściowa czasem przyjeżdża do nas w weekend,True,0.9965487477641136
76,KD0,surprised,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,1.0
77,KD0,surprised,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennymi promieniami słońca,True,1.0
78,KD0,surprised,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czosnkowy,True,0.9999999999999998
79,KD0,surprised,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999990487956967
8,KD0,surprised,moja ciocia jest bardzo pomocna,moja ciocia jest bardzo pomocna,True,1.0
80,KD0,surprised,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebuję małego garnczka,False,0.9678074169849743
81,KD0,surprised,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,1.0
82,KD0,surprised,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec skojarzy się z zakończeniem roku szkolnego,False,0.9616060620497766
83,KD0,surprised,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten żrebak jest wychowany zgodnie z najlepszymi standardami,False,0.8830009838979398
84,KD0,surprised,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,True,1.0
85,KD0,surprised,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,True,0.9999999999999998
86,KD0,surprised,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,1.0
87,KD0,surprised,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,1.0
88,KD0,surprised,jabłko jest bogatym źródłem witamin i składników odżywczych,jabuko jest bogatym źródłem witamin i składników odżywczych,False,0.7593599815956992
89,KD0,surprised,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopełniać jest jednym z przypadków gramatycznych w języku polskim,False,0.9220214746139799
9,KD0,surprised,piłka nożna to moja pasja,piłka nożna to moja pasja,True,0.9999991846410755
90,KD0,surprised,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,horał gregoriański jest wykonywany podczas uroczystych nabożeństw,False,0.8257183013133224
1,KS0,anger,lubię czytać przed snem,lubię czytać przed snem,True,0.9999999999999998
10,KS0,anger,kupiłem nową szafę do sypialni,kupiłem nową szafę do sypialni,True,0.999999449707928
11,KS0,anger,nie zachowuj się jak żigolak,nie zachowuj się jak żigolak,True,1.0
12,KS0,anger,mój teść zawsze służy radą,mój też zawsze służy radą,False,0.8208671335657048
13,KS0,anger,interesuje mnie historia polski,interesuje mnie historia polski,True,0.9999994307834914
14,KS0,anger,ten miesiąc minął bardzo szybko,ten miesiąc minął bardzo szybko,True,1.0
15,KS0,anger,sporadycznie chodzę na siłownię,sporadycznie chodzę na siłownie,False,0.988767613049991
16,KS0,anger,racja ten pomysł jest najlepszy,racja ten pomysł jest najlepszy,True,1.0
17,KS0,anger,chcę przeczytać ten artykuł jeszcze raz,chcę przeczytać ten artykuł jeszcze raz,True,0.9999994431045287
18,KS0,anger,kwiecień to czwarty miesiąc w roku,kwiecień to czwarty miesiąc w roku,True,0.9999991305082593
19,KS0,anger,w wolnym czasie lubię czytać książki,w wolnym czasie lubię czytać książki,True,0.9999993665473207
2,KS0,anger,nie waśńmy się ze sobą,nie waźmy się ze sobą,False,0.8869314086451787
20,KS0,anger,zima to czas jeżdżenia na sankach,zima to czas jeżdżenia na samkach,False,0.9228744059338891
21,KS0,anger,egipcjanie uważali ibisy za święte,egipcjanie uważali ibisy za święte,True,0.9999992269806559
22,KS0,anger,piesek wszedł do rzeki żeby popływać,piesek przed rzeki żeby popływać,False,0.8473784305140456
23,KS0,anger,woda w basenie jest bardzo ciepła,woda w basenie jest bardzo ciepła,True,0.9999992556395065
24,KS0,anger,miasto tętni życiem nawet w nocy,miasto tętni życiem nawet w nocy,True,0.9999046239240001
25,KS0,anger,gorzka czekolada jest idealna na deser,gorzka czekolada jest idealna na deser,True,1.0000000000000002
26,KS0,anger,ten dżin potrafi spełniać życzenia,ten dżin potrafi spełniać życzenia,True,1.0000000000000002
27,KS0,anger,w niedzielę szkoła jest zamknięta,w niedzielę szkoła jest zamknięta,True,0.9999993740347831
28,KS0,anger,podczas medytacji można wejść w trans,podczas medytacji można wejść w trans,True,1.0000000000000002
29,KS0,anger,w październiku zaczyna się jesień,w październiku zaczyna się jesień,True,1.0
3,KS0,anger,chodźmy w tango,chodźmy w tango,True,0.9999992294839268
30,KS0,anger,każdy taniec ma swój własny rytm,każdy taniec ma swój własny rytm,True,0.9999999999999998
31,KS0,anger,dokarmcie koty wychodząc z domu,dokarmcie koty wychodząc z domu,True,0.9999724165148853
32,KS0,anger,pamiętaj że nadzieja umiera ostatnia,pamiętaj że nadzieja umiera ostatnia,True,1.0
33,KS0,anger,po operacji nie mam żadnych blizn,po operacji nie mam żadnych blizn,True,0.9999999999999998
34,KS0,anger,pan janek jest naszym nowym sąsiadem,pan janek jest naszym nowym sąsiadem,True,0.9999992952612676
35,KS0,anger,aby upiec ciasto muszę kupić mączkę,aby upiec ciasto muszę kupić mączkę,True,0.9999992505433757
36,KS0,anger,ten pomysł trąci brakiem realizmu,ten pomysł trąci brakiem realizmu,True,1.0
37,KS0,anger,relaksujące piosnki poprawiają nastrój,relaksujące piosenki poprawiają nastrój,False,0.986394869852221
38,KS0,anger,„ród smoka” to serial telewizyjny,ludzmoka to serial telewizyjny,False,0.6443437018815718
39,KS0,anger,sziwa oznacza żałobę po zmarłym,shiwa oznacza żąłopę po zmarłym,False,0.7297015887698436
4,KS0,anger,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999993575595973
40,KS0,anger,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem klejdy,False,0.8798044874497886
41,KS0,anger,w parku rośnie ogromne drzewo,w parku rośnie ogromne drzewo,True,0.999999491266923
42,KS0,anger,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,0.9999994291897193
43,KS0,anger,niania odegrała w moim życiu ważną rolę,niania odegrała w moim życiu ważną rolę,True,1.0000000000000002
44,KS0,anger,tęsknota to uczucie które każdy z nas zna,tęsknota to uczucie które każdy z nas zna,True,0.9999994739306118
45,KS0,anger,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9970060806069055
46,KS0,anger,żołwica to dawne określenie na siostrę męża,żołwica to dawne określenie na siostre męża,False,0.9237784525296326
47,KS0,anger,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,0.9999993822104002
48,KS0,anger,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,1.0
49,KS0,anger,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999993463572369
5,KS0,anger,przestań go judzić,przestań go juzić,False,0.7955140218963944
50,KS0,anger,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć skelet dinozaura,False,0.9438363908186249
51,KS0,anger,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak zodiaku następujący po skorpionie,True,0.9999993537714579
52,KS0,anger,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,0.9999992735997812
53,KS0,anger,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.9159633343390405
54,KS0,anger,w grudniu często pada śnieg,w grudniu często pada śnieg,True,1.0
55,KS0,anger,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,1.0
56,KS0,anger,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,1.0
57,KS0,anger,jedz inaczej aby polepszyć swoje zdrowie,jedz inaczej aby polepszyć swoje zdrowie,True,0.9999999999999998
58,KS0,anger,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na góry,True,0.9999994263283766
59,KS0,anger,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,1.0000000000000002
6,KS0,anger,dziunia nie jesteś moim szefem,dziunia nie jesteś moim szefem,True,0.9999999999999998
60,KS0,anger,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfiny,True,1.0
61,KS0,anger,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,0.9999993876465606
62,KS0,anger,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999994416859066
63,KS0,anger,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,0.999999389991799
64,KS0,anger,ucho wykrywa dźwięki o różnej częstotliwości,uchowy krywać dźwięki o różnej częstotliwości,False,0.7948589184768426
65,KS0,anger,podczas remontu odkryliśmy starodawny mur,podczas renontu odkryliśmy starodawny mur,False,0.8800098488220736
66,KS0,anger,rtęć jest jednym z pierwiastków chemicznych,rtęć jest jednym z pierwiastków chemicznych,True,0.9999987738443054
67,KS0,anger,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,1.0
68,KS0,anger,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w malborku jest jednym z najpiękniejszych w polsce,True,0.9999993230408997
69,KS0,anger,przez most na rzece można szybko dotrzeć do miasta,przez most na rzece można szybko dotrzeć do miasta,True,1.0000000000000002
7,KS0,anger,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,0.9999992144061262
70,KS0,anger,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.9999993099874093
71,KS0,anger,baza wojskowa jest strategicznym punktem dla armii,baza wojskowa jest strategicznym punktem dla armii,True,0.9999993407040115
72,KS0,anger,bastion był kiedyś ważnym elementem obrony miasta,bastion był kiedyś ważnym elementem obrony miasta,True,0.9999993984497361
73,KS0,anger,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,0.9953447028317957
74,KS0,anger,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,1.0
75,KS0,anger,moja teściowa czasem przyjeżdża do nas w weekend,moja teściowa czasem przyjeżdża do nas w weekend,True,0.9965441599853833
76,KS0,anger,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,0.9999994468058716
77,KS0,anger,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennymi promieniami słońca,True,1.0
78,KS0,anger,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czosnkowy,True,0.9999991229146339
79,KS0,anger,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999999999999998
